UF,MUNICIPIO,DESCRICAO_ORGAO,UNIDADE,SIGLA,CAMPUS,NOME_DA_OBRA,ID,SITUACAO_DA_OBRA,PORCENTAGEM_DE_EXECUCAO,INICIO_EXECUCAO_DA_OBRA,DATA_CONCLUSAO_DA_OBRA,VALOR_CONTRATADO_OBRA,VALOR_APOS_ADITIVO
RJ,Rio de Janeiro,Educação Profissional,Colégio Pedro II,CPII,Reitoria do Colégio Pedro II,Projeto de Combate e Prevenção ao Incêndio,1201426247,Paralisada,"58,78",11/01/2019,08/09/2019,"380.300,00","0,00"
RJ,Rio de Janeiro,Educação Profissional,Colégio Pedro II,CPII,Reitoria do Colégio Pedro II,Reforma da subestação elétrica do Complexo de São Cristóvão,55141,Em Execução,"2,45",09/01/2023,09/07/2023,"2.195.607,10","0,00"
RJ,Rio de Janeiro,Educação Profissional,Colégio Pedro II,CPII,Reitoria do Colégio Pedro II,REFORMA DA ESCADA DE ACESSO AO PRÉDIO DA PROGESP,48445,Concluída,"100,00",21/12/2015,20/01/2016,"11.533,58","0,00"
RJ,Rio de Janeiro,Educação Profissional,Colégio Pedro II,CPII,Reitoria do Colégio Pedro II,Demolição Escada e Fechamento de Vão 2º Pav. Reitoria,37981,Concluída,"100,00",06/01/2014,07/03/2014,"70.225,40","0,00"
RJ,Rio de Janeiro,Educação Profissional,Colégio Pedro II,CPII,Reitoria do Colégio Pedro II,SONORIZAÇÃO DE AMBIENTES - TIJUCA E REALENGO,29263,Concluída,"100,00",04/12/2012,12/02/2013,"145.490,00","0,00"
RJ,Rio de Janeiro,Educação Profissional,Colégio Pedro II,CPII,Reitoria do Colégio Pedro II,REPARO DO EDIFÍCIO DA REITORIA E CAMPI SÃO CRISTÓVÃO,48504,Concluída,"100,00",08/12/2015,06/04/2016,"704.241,93","742.413,07"
RJ,Rio de Janeiro,Educação Profissional,Colégio Pedro II,CPII,Reitoria do Colégio Pedro II,CLIMATIZAÇÃO DOS DIVERSOS CAMPI DO CP2,27972,Em Planejamento pelo Proponente,"96,80",null,null,"0,00","0,00"
RJ,Rio de Janeiro,Educação Profissional,"Instituto Federal de Educação, Ciência e Tecnologia do Rio de Janeiro",IFRJ,Campus Realengo,Colocação de Brise Soleil nas esquadrias,7168,Concluída,"100,00",16/02/2011,16/07/2011,"202.500,00","0,00"
RJ,Rio de Janeiro,Educação Profissional,"Instituto Federal de Educação, Ciência e Tecnologia do Rio de Janeiro",IFRJ,Campus Realengo,CONSTRUÇÃO DE PRÉDIOS COM SEIS SALAS DE AULA E BIBLIOTECA.,26458,Concluída,"100,00",12/06/2012,07/06/2013,"2.078.322,10","0,00"
RJ,Rio de Janeiro,Educação Profissional,"Instituto Federal de Educação, Ciência e Tecnologia do Rio de Janeiro",IFRJ,Campus Realengo,Uned Realengo/RJ,2821,Concluída,"100,00",15/04/2008,02/08/2009,"3.560.549,52","0,00"
RJ,Rio de Janeiro,Educação Profissional,"Instituto Federal de Educação, Ciência e Tecnologia do Rio de Janeiro",IFRJ,Campus Realengo,Construção de Bancadas /Capelas de Exaustão p/ Laboratórios,9161,Concluída,"100,00",23/09/2010,31/05/2011,"266.999,97","0,00"
RJ,Rio de Janeiro,Educação Profissional,"Instituto Federal de Educação, Ciência e Tecnologia do Rio de Janeiro",IFRJ,Campus Realengo,EXECUÇÃO DE TERRAPLENAGEM E URBANIZAÇÃO,7118,Concluída,"100,00",18/03/2010,14/09/2010,"1.453.012,88","0,00"
RJ,Rio de Janeiro,Educação Profissional,"Instituto Federal de Educação, Ciência e Tecnologia do Rio de Janeiro",IFRJ,Campus Realengo,Construção de Restaurante Estudantil Campus Realengo,57602,Em Licitação,"0,00",null,null,"0,00","0,00"
RJ,Rio de Janeiro,Educação Profissional,"Instituto Federal de Educação, Ciência e Tecnologia do Rio de Janeiro",IFRJ,Campus Rio de Janeiro,Reforma dos banheiros,7109,Concluída,"100,00",22/03/2010,16/01/2011,"98.182,19","0,00"
RJ,Rio de Janeiro,Educação Profissional,"Instituto Federal de Educação, Ciência e Tecnologia do Rio de Janeiro",IFRJ,Campus Rio de Janeiro,Reforma dos laboratórios e quadra de esportes,7116,Concluída,"100,00",22/03/2010,15/07/2011,"441.987,27","0,00"
RJ,Rio de Janeiro,Educação Profissional,"Instituto Federal de Educação, Ciência e Tecnologia do Rio de Janeiro",IFRJ,Campus Rio de Janeiro,Manutenção predial corretiva em cobertura,52282,Concluída,"100,00",28/01/2019,20/07/2019,"127.709,99","159.612,82"
RJ,Rio de Janeiro,Educação Profissional,"Instituto Federal de Educação, Ciência e Tecnologia do Rio de Janeiro",IFRJ,Campus Rio de Janeiro,Reforma dos telhados,7113,Concluída,"100,00",22/03/2010,17/11/2010,"130.486,40","0,00"
RJ,Rio de Janeiro,Educação Profissional,"Instituto Federal de Educação, Ciência e Tecnologia do Rio de Janeiro",IFRJ,Campus Rio de Janeiro,"Pintura, Troca de Portas e Reforma de Vestiários",52272,Concluída,"100,00",28/01/2019,05/07/2019,"201.000,00","0,00"
RJ,Rio de Janeiro,Educação Profissional,"Instituto Federal de Educação, Ciência e Tecnologia do Rio de Janeiro",IFRJ,Campus Rio de Janeiro,REFORMA DAS INSTALAÇÕES ELÉTRICAS,7115,Concluída,"100,00",29/03/2010,25/10/2010,"320.433,21","0,00"
RJ,Rio de Janeiro,Educação Profissional,"Instituto Federal de Educação, Ciência e Tecnologia do Rio de Janeiro",IFRJ,Campus Rio de Janeiro,REFORMA DO PREDIO DA REITORIA,50305,Concluída,"99,33",01/08/2017,30/09/2017,"242.945,00","303.655,55"
RJ,Rio de Janeiro,Educação Profissional,"Instituto Federal de Educação, Ciência e Tecnologia do Rio de Janeiro",IFRJ,Reitoria do Instituto Federal do Rio de Janeiro,Reabilitação Complementar Edifício Reitoria Buenos Aires,52641,Em Execução,"1,21",17/02/2020,15/08/2020,"909.000,00","0,00"
RJ,Rio de Janeiro,Educação Profissional,"Instituto Federal de Educação, Ciência e Tecnologia do Rio de Janeiro",IFRJ,Reitoria do Instituto Federal do Rio de Janeiro,Dem e Inst. Elétricas de Piso e Forro de Gesso.NovaReitoria,49305,Concluída,"100,00",13/02/2017,14/05/2017,"43.000,00","14.287,26"
RJ,Rio de Janeiro,Educação Profissional,"Instituto Federal de Educação, Ciência e Tecnologia do Rio de Janeiro",IFRJ,Reitoria do Instituto Federal do Rio de Janeiro,Aquisição e instalação de condicionadores de ar do tipo self,49552,Concluída,"100,00",06/11/2017,03/04/2018,"357.220,00","0,00"
RJ,Santo Antônio de Pádua,Educação Profissional,Instituto Federal Fluminense,IFF,Campus Santo Antônio de Pádua,Construção do Restaurante Estudantil Santo Antônio de Pádua,57535,Em Planejamento pelo Proponente,"0,00",null,null,"0,00","0,00"
RJ,Santo Antônio de Pádua,Educação Profissional,Instituto Federal Fluminense,IFF,Campus Santo Antônio de Pádua,IMPLANTAÇÃO DO CÂMPUS SANTO ANTÔNIO DE PÁDUA,27213,Concluída,"100,00",12/11/2012,12/11/2014,"9.035.836,92","11.161.016,98"
RJ,Santo Antônio de Pádua,Educação Profissional,Instituto Federal Fluminense,IFF,Campus Santo Antônio de Pádua,CONSTRUÇÃO DE PROTOCOLO E REFORMA NAS CALHAS METÁLICAS,1201426331,Concluída,"100,00",01/04/2019,30/07/2019,"133.467,84","143.731,01"
RJ,Santo Antônio de Pádua,Educação Profissional,Instituto Federal Fluminense,IFF,Campus Santo Antônio de Pádua,Bloco de administração e de apoio ao estudante,55241,Concluída,"100,00",27/02/2023,25/10/2023,"675.166,36","0,00"
RJ,Santo Antônio de Pádua,Educação Profissional,Instituto Federal Fluminense,IFF,Campus Santo Antônio de Pádua,Adequação do piso externo com instalação de rota acessível,55839,Concluída,"100,00",29/04/2024,27/08/2024,"391.145,97","0,00"
RJ,Santo Antônio de Pádua,Educação Profissional,Instituto Federal Fluminense,IFF,Campus Santo Antônio de Pádua,Instalação de elevador na biblioteca do Campus S. A. Pádua,54350,Em Planejamento pelo Proponente,"0,00",null,null,"0,00","0,00"
RJ,São Gonçalo,Educação Profissional,"Instituto Federal de Educação, Ciência e Tecnologia do Rio de Janeiro",IFRJ,Campus São Gonçalo,Construção de Muro - CAMPUS SÃO GONÇALO CHANCELER WILLY BRAN,49491,Concluída,"100,00",12/12/2016,11/04/2017,"270.000,00","337.500,00"
RJ,São Gonçalo,Educação Profissional,"Instituto Federal de Educação, Ciência e Tecnologia do Rio de Janeiro",IFRJ,Campus São Gonçalo,Construção da cobertura em estrutura metálica do CIEP Chance,51481,Concluída,"100,00",15/01/2018,14/07/2018,"142.061,57","170.903,09"
RJ,São Gonçalo,Educação Profissional,"Instituto Federal de Educação, Ciência e Tecnologia do Rio de Janeiro",IFRJ,Campus São Gonçalo,Reforma Geral no IFRJ-Campus São Gonçalo,12784,Concluída,"100,00",10/11/2010,07/08/2011,"690.307,06","0,00"
RJ,São Gonçalo,Educação Profissional,"Instituto Federal de Educação, Ciência e Tecnologia do Rio de Janeiro",IFRJ,Campus São Gonçalo,REFORMA DAS INSTALAÇÕES ELÉTRICAS,48840,Concluída,"100,00",14/07/2014,10/01/2015,"1.399.609,40","0,00"
RJ,São Gonçalo,Educação Profissional,"Instituto Federal de Educação, Ciência e Tecnologia do Rio de Janeiro",IFRJ,Campus São Gonçalo,Conclusão da Reforma CIEP Willy Brandt,52473,Em Execução,"5,33",02/05/2024,27/01/2025,"1.709.000,00","0,00"
RJ,São João da Barra,Educação Profissional,Instituto Federal Fluminense,IFF,Campus Avançado São João da Barra,Construção de Restaurante Estudantil no Campus SJ Barra,55229,Concluída,"97,65",16/01/2023,11/01/2024,"1.612.417,73","0,00"
RJ,São João da Barra,Educação Profissional,Instituto Federal Fluminense,IFF,Campus Avançado São João da Barra,"REFORMA DE LABORATÓRIOS DE QUÍMICA, FÍSICA E METALURGIA",1201426295,Concluída,"100,00",21/02/2019,20/08/2019,"306.510,10","0,00"
RJ,São João da Barra,Educação Profissional,Instituto Federal Fluminense,IFF,Campus Avançado São João da Barra,Reforma da área de refeição,53588,Concluída,"100,00",16/11/2021,16/03/2022,"117.500,00","0,00"
RJ,São João da Barra,Educação Profissional,Instituto Federal Fluminense,IFF,Campus Avançado São João da Barra,Conclusão do Bloco Administrativo - Campus São João da Barra,51690,Concluída,"100,00",15/03/2021,10/03/2022,"1.289.862,97","1.329.361,33"
RJ,São João da Barra,Educação Profissional,Instituto Federal Fluminense,IFF,Campus Avançado São João da Barra,Construção de fazenda solar fotovoltáica,55843,Em Planejamento pelo Proponente,"0,00",null,null,"0,00","0,00"
RJ,São João da Barra,Educação Profissional,Instituto Federal Fluminense,IFF,Campus Avançado São João da Barra,"INSTALAÇÃO DE DIVISÓRIAS NAS SALAS DE REGISTRO, COORDENAÇÃO",1201426330,Concluída,"100,00",18/02/2019,19/04/2019,"57.898,76","0,00"
RJ,São João da Barra,Educação Profissional,Instituto Federal Fluminense,IFF,Campus Avançado São João da Barra,REFORMA E ADAPTAÇÃO DO REFEITÓRIO DO CAMPUS DE SÃO JOÃO DA B,50102,Concluída,"100,00",24/01/2017,23/06/2017,"79.990,00","86.027,54"
RJ,São João da Barra,Educação Profissional,Instituto Federal Fluminense,IFF,Campus Avançado São João da Barra,REFORMA DE CISTERNA,1201426294,Concluída,"100,00",14/02/2019,15/05/2019,"52.039,27","0,00"
RJ,São João da Barra,Educação Profissional,Instituto Federal Fluminense,IFF,Campus Avançado São João da Barra,Construção de quadra poliesportiva,53589,Concluída,"100,00",14/02/2022,12/10/2022,"723.876,75","0,00"
RJ,São João de Meriti,Educação Profissional,"Instituto Federal de Educação, Ciência e Tecnologia do Rio de Janeiro",IFRJ,Campus São João de Meriti,REFORMA GERAL DO CAMPUS SÃO JOÃO DE MERITI DO IFRJ,50464,Concluída,"100,00",23/01/2018,22/07/2018,"1.006.361,56","1.006.361,56"
RJ,Seropédica,Educação Profissional,Colégio Técnico/UFRRJ,null,Colégio Técnico/UFRRJ,REFORMA DA COBERTURA E IRRIGAÇÃO EM ESTUFAS DO CTUR,50505,Concluída,"100,00",24/02/2017,24/06/2017,"164.912,34","0,00"
RJ,Valença,Educação Profissional,Centro Federal de Educação Tecnológica Celso Suckow da Fonseca,CEFET-RJ,Uned Valença,Aquisição de usinas fotovoltaicas,56248,Em Licitação,"0,00",21/07/2023,20/02/2024,"499.200,00","0,00"
RJ,Valença,Educação Profissional,Centro Federal de Educação Tecnológica Celso Suckow da Fonseca,CEFET-RJ,Uned Valença,"Pátio coberto, guarita e pavimentação campus Valença",52385,Em Licitação,"75,48",06/02/2023,05/04/2023,"159.204,51","0,00"
RJ,Valença,Educação Profissional,Centro Federal de Educação Tecnológica Celso Suckow da Fonseca,CEFET-RJ,Uned Valença,Conclusão de prédio e construção de anexo,51825,Concluída,"100,00",10/01/2019,11/03/2019,"229.540,19","0,00"
RJ,Valença,Educação Profissional,Centro Federal de Educação Tecnológica Celso Suckow da Fonseca,CEFET-RJ,Uned Valença,Construção de novo bloco de laboratórios e salas de aula,50322,Concluída,"100,00",14/01/2017,11/09/2017,"854.882,02","804.993,62"
RJ,Valença,Educação Profissional,Centro Federal de Educação Tecnológica Celso Suckow da Fonseca,CEFET-RJ,Uned Valença,Reforma telhado e recuperação reservatório	Valença,55293,Concluída,"100,00",13/02/2023,12/04/2023,"190.202,49","0,00"
RJ,Volta Redonda,Educação Profissional,"Instituto Federal de Educação, Ciência e Tecnologia do Rio de Janeiro",IFRJ,Campus Volta Redonda,UNED VOLTA REDONDA/RJ,494,Concluída,"100,00",07/05/2008,04/09/2008,"994.065,72","0,00"
RJ,Volta Redonda,Educação Profissional,"Instituto Federal de Educação, Ciência e Tecnologia do Rio de Janeiro",IFRJ,Campus Volta Redonda,Execução de muro e Adaptação de sala de professores e copa,7165,Concluída,"100,00",29/03/2010,17/09/2010,"302.636,06","0,00"
RJ,null,Educação Profissional,Centro Federal de Educação Tecnológica Celso Suckow da Fonseca,CEFET-RJ,Uned Maria da Graça,Reforma e Construção da Subestação,56249,Em Planejamento pelo Proponente,"0,00",null,null,"0,00","0,00"
RJ,null,Educação Profissional,Centro Federal de Educação Tecnológica Celso Suckow da Fonseca,CEFET-RJ,Uned Maria da Graça,Instalação de elevador para acessibilidade,54126,Concluída,"100,00",21/03/2022,20/09/2022,"331.102,19","0,00"
RJ,null,Educação Profissional,Colégio Pedro II,CPII,Campus Engenho Novo II,Obra de acessibilidade do Campi Engenho Novo,53911,Concluída,"100,00",18/10/2022,18/08/2023,"1.264.441,75","1.439.183,06"
RJ,null,Educação Profissional,Colégio Pedro II,CPII,Campus São Cristóvão I,Obra de reforma para adequação às normas de acessibilidade,53502,Concluída,"100,00",13/01/2021,13/08/2021,"808.312,42","893.033,69"
RJ,null,Educação Profissional,Colégio Pedro II,CPII,Reitoria do Colégio Pedro II,Reforma da instalação elétrica do prédio da Reitoria,52536,Concluída,"100,00",22/01/2021,17/01/2022,"927.850,00","1.382.764,32"
RJ,null,Educação Profissional,Colégio Pedro II,CPII,null,Reformas no complexo de São Cristóvão (Telhado SC3),56744,Em Licitação,"0,00",null,null,"0,00","0,00"
RJ,null,Educação Profissional,"Instituto Federal de Educação, Ciência e Tecnologia do Rio de Janeiro",IFRJ,Campus Engenheiro Paulo de Frontin,Reforma Cobertura do Bloco de sala de aula e laboratórios.,50312,Concluída,"100,00",29/01/2018,30/03/2018,"513.540,83","578.761,59"
RJ,null,Educação Profissional,"Instituto Federal de Educação, Ciência e Tecnologia do Rio de Janeiro",IFRJ,Campus Engenheiro Paulo de Frontin,Construção de Restaurante Estudantil Paulo Frontin,57601,Em Licitação,"0,00",null,null,"0,00","0,00"
RJ,null,Educação Profissional,"Instituto Federal de Educação, Ciência e Tecnologia do Rio de Janeiro",IFRJ,Campus Rio de Janeiro,Microcervejaria Campus Rio de Janeiro,52554,Concluída,"100,00",29/10/2019,26/02/2020,"91.600,00","0,00"
RN,Apodi,Educação Profissional,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO RIO GRANDE DO NORTE",IFRN,Campus Apodi,Reforma do setor de alimentação - Campus Apodi,50635,Concluída,"100,00",04/12/2017,04/03/2018,"242.865,41","0,00"
RN,Apodi,Educação Profissional,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO RIO GRANDE DO NORTE",IFRN,Campus Apodi,Laboratório de Bovinocultura,10891,Concluída,"100,00",09/07/2010,13/12/2010,"54.158,52","0,00"
RN,Apodi,Educação Profissional,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO RIO GRANDE DO NORTE",IFRN,Campus Apodi,Sistema de Proteção contra Descargas Atmosféricas IFRN Apodi,56691,Em Execução,"92,73",26/02/2024,23/09/2024,"597.250,49","0,00"
RN,Apodi,Educação Profissional,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO RIO GRANDE DO NORTE",IFRN,Campus Apodi,Campus Apodi - Aditivo,4416,Concluída,"100,00",26/04/2009,25/08/2009,"870.056,03","0,00"
RN,Apodi,Educação Profissional,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO RIO GRANDE DO NORTE",IFRN,Campus Apodi,Laboratório de Caprinocultura,10892,Concluída,"100,00",09/07/2010,13/12/2010,"118.876,98","0,00"
RN,Apodi,Educação Profissional,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO RIO GRANDE DO NORTE",IFRN,Campus Apodi,Laboratório de Ovinocultura,10893,Concluída,"100,00",09/07/2010,null,"81.980,64","0,00"
RN,Apodi,Educação Profissional,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO RIO GRANDE DO NORTE",IFRN,Campus Apodi,Perfuração poço e Execução de Construções de Apoio,56568,Em Execução,"43,77",26/02/2024,25/07/2024,"369.018,03","0,00"
RN,Apodi,Educação Profissional,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO RIO GRANDE DO NORTE",IFRN,Campus Apodi,Piscina semi-olímpica e baterias de banheiros - APODI,4611,Concluída,"100,00",01/09/2009,30/09/2010,"283.945,67","0,00"
RN,Apodi,Educação Profissional,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO RIO GRANDE DO NORTE",IFRN,Campus Apodi,Execução de Sistema de Irrigação,42022,Concluída,"100,00",16/01/2014,15/04/2014,"159.000,00","0,00"
RN,Apodi,Educação Profissional,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO RIO GRANDE DO NORTE",IFRN,Campus Apodi,Ampliação da rede de distribuição em média/baixa tensão,28120,Concluída,"100,00",23/01/2013,19/07/2013,"401.294,74","0,00"
RN,Apodi,Educação Profissional,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO RIO GRANDE DO NORTE",IFRN,Campus Apodi,Campus APODI,178,Concluída,"100,00",26/04/2009,30/12/2009,"520.193,07","0,00"
RN,Apodi,Educação Profissional,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO RIO GRANDE DO NORTE",IFRN,Campus Apodi,Bloco de laboratórios de Bioconbustiveis e Nutrição animal,10890,Concluída,"100,00",09/07/2010,13/12/2010,"475.254,36","0,00"
RN,Apodi,Educação Profissional,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO RIO GRANDE DO NORTE",IFRN,Campus Apodi,Construção de Sala de Servidores - Apodi,4612,Concluída,"100,00",01/09/2009,30/09/2010,"127.484,50","0,00"
RN,Apodi,Educação Profissional,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO RIO GRANDE DO NORTE",IFRN,Campus Apodi,Adequação para laboratório de avicultura,10889,Concluída,"100,00",09/07/2010,13/12/2010,"16.727,38","0,00"
RN,Apodi,Educação Profissional,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO RIO GRANDE DO NORTE",IFRN,Campus Apodi,Adequação para laboratório de apicultura,10888,Concluída,"100,00",09/07/2010,13/12/2010,"35.986,87","0,00"
RN,Caicó,Educação Profissional,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO RIO GRANDE DO NORTE",IFRN,Campus Caicó,Construção de área poliesportiva (areninha) IFRN Caicó,56849,Em Licitação,"0,00",23/01/2024,22/05/2024,"492.833,17","0,00"
RN,Caicó,Educação Profissional,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO RIO GRANDE DO NORTE",IFRN,Campus Caicó,Campo de futebol e pista de atletismo,13902,Concluída,"100,00",29/11/2010,28/05/2011,"168.990,07","0,00"
RN,Caicó,Educação Profissional,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO RIO GRANDE DO NORTE",IFRN,Campus Caicó,Mureta de alvenaria,13896,Concluída,"100,00",29/11/2010,28/03/2011,"88.360,69","0,00"
RN,Caicó,Educação Profissional,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO RIO GRANDE DO NORTE",IFRN,Campus Caicó,Recuperação Estrutural do Ginásio Poliesportivo IFRN Caicó,54953,Concluída,"100,00",14/09/2022,05/05/2023,"420.395,93","630.170,61"
